InvoiceNo,TotalAmount,TotalQuantity,InvoiceDate,CustomerID,Country
577337,160.7,68,2011-11-18 14:51:00,15494.0,United Kingdom
577338,166.08,150,2011-11-18 14:52:00,17650.0,United Kingdom
577341,778.6,584,2011-11-18 15:00:00,16279.0,United Kingdom
577344,198.6,93,2011-11-18 15:14:00,12437.0,France
577347,102.12,102,2011-11-18 15:27:00,13960.0,United Kingdom
577352,126.0,50,2011-11-18 15:41:00,14820.0,United Kingdom
577355,785.5600000000001,296,2011-11-18 15:53:00,14911.0,EIRE
577356,114.6,60,2011-11-18 15:53:00,16350.0,United Kingdom
577357,867.64,356,2011-11-18 15:54:00,13098.0,United Kingdom
577359,396.71,201,2011-11-18 16:07:00,14903.0,United Kingdom
577361,15.0,4,2011-11-18 16:13:00,13012.0,United Kingdom
577365,366.17,219,2011-11-18 16:19:00,17063.0,United Kingdom
577382,12.4,16,2011-11-18 16:48:00,17961.0,United Kingdom
577387,4.25,1,2011-11-18 16:55:00,17961.0,United Kingdom
577393,2068.09,806,2011-11-18 17:06:00,14031.0,United Kingdom
577396,478.12,204,2011-11-18 17:11:00,17621.0,United Kingdom
577400,571.24,328,2011-11-18 17:20:00,16201.0,United Kingdom
577402,786.4399999999999,248,2011-11-20 10:11:00,15465.0,United Kingdom
577403,462.44,392,2011-11-20 10:15:00,13988.0,United Kingdom
577404,450.12,279,2011-11-20 10:16:00,17243.0,United Kingdom
577405,212.92,98,2011-11-20 10:29:00,14116.0,United Kingdom
577406,219.0,53,2011-11-20 10:36:00,12702.0,Germany
577407,509.96,332,2011-11-20 10:37:00,14739.0,United Kingdom
577408,110.95,15,2011-11-20 10:51:00,14805.0,United Kingdom
577409,882.86,276,2011-11-20 10:53:00,16779.0,United Kingdom
577410,248.85,164,2011-11-20 10:59:00,14664.0,United Kingdom
577411,437.67,298,2011-11-20 11:00:00,17387.0,United Kingdom
577429,255.4,316,2011-11-20 11:06:00,14881.0,United Kingdom
577438,207.21,86,2011-11-20 11:09:00,18118.0,United Kingdom
577440,345.4,180,2011-11-20 11:11:00,14477.0,United Kingdom
577443,172.79999999999998,144,2011-11-20 11:16:00,12971.0,United Kingdom
577469,318.68,196,2011-11-20 11:25:00,15009.0,United Kingdom
577472,1051.84,484,2011-11-20 11:28:00,14503.0,United Kingdom
577473,311.61,210,2011-11-20 11:28:00,15919.0,United Kingdom
577474,158.24,155,2011-11-20 11:30:00,12778.0,Netherlands
577475,439.8,263,2011-11-20 11:30:00,15152.0,United Kingdom
577476,888.27,400,2011-11-20 11:31:00,12540.0,Spain
577477,155.71,85,2011-11-20 11:32:00,14157.0,United Kingdom
577478,190.72,126,2011-11-20 11:33:00,15963.0,United Kingdom
577479,917.54,440,2011-11-20 11:34:00,14911.0,EIRE
577480,986.17,537,2011-11-20 11:37:00,14525.0,United Kingdom
577482,319.64,144,2011-11-20 11:43:00,16762.0,United Kingdom
577483,334.13,243,2011-11-20 11:50:00,14502.0,United Kingdom
577484,492.94,463,2011-11-20 11:52:00,13536.0,United Kingdom
577485,722.69,417,2011-11-20 11:56:00,16360.0,United Kingdom
577487,333.36,396,2011-11-20 12:00:00,15061.0,United Kingdom
577488,575.76,188,2011-11-20 12:00:00,13090.0,United Kingdom
577490,315.33,270,2011-11-20 12:11:00,16464.0,United Kingdom
577491,125.99000000000001,49,2011-11-20 12:12:00,14595.0,United Kingdom
577492,125.48,236,2011-11-20 12:13:00,16900.0,United Kingdom
577493,211.8,154,2011-11-20 12:13:00,17323.0,United Kingdom
577494,35.1,18,2011-11-20 12:17:00,16506.0,United Kingdom
577495,227.75,118,2011-11-20 12:20:00,14704.0,United Kingdom
577496,107.6,24,2011-11-20 12:20:00,16784.0,United Kingdom
577497,284.86,192,2011-11-20 12:22:00,17555.0,United Kingdom
577498,155.38,70,2011-11-20 12:22:00,15906.0,United Kingdom
577499,24.11,15,2011-11-20 12:24:00,15906.0,United Kingdom
577500,225.36,89,2011-11-20 12:30:00,14052.0,United Kingdom
577501,317.56,282,2011-11-20 12:32:00,14075.0,United Kingdom
577502,576.29,221,2011-11-20 12:34:00,12598.0,France
577503,198.8,72,2011-11-20 12:34:00,18110.0,United Kingdom
577504,821.59,713,2011-11-20 12:36:00,14159.0,United Kingdom
577505,378.31,124,2011-11-20 12:37:00,13118.0,United Kingdom
577506,495.36,214,2011-11-20 12:40:00,13212.0,United Kingdom
577507,225.44,129,2011-11-20 12:42:00,14710.0,United Kingdom
577508,183.69,108,2011-11-20 12:45:00,18127.0,United Kingdom
577510,19.799999999999997,12,2011-11-20 12:46:00,13118.0,United Kingdom
577511,165.12,144,2011-11-20 12:53:00,17561.0,United Kingdom
577512,262.42,77,2011-11-20 12:55:00,12523.0,France
577514,192.19,93,2011-11-20 13:00:00,16212.0,United Kingdom
577515,117.74000000000001,114,2011-11-20 13:02:00,13427.0,United Kingdom
577516,107.7,75,2011-11-20 13:08:00,16533.0,United Kingdom
577517,353.81,155,2011-11-20 13:16:00,16710.0,United Kingdom
577518,126.7,50,2011-11-20 13:17:00,14359.0,United Kingdom
577519,851.07,724,2011-11-20 13:20:00,15044.0,United Kingdom
577520,141.48,187,2011-11-20 13:20:00,14553.0,United Kingdom
577521,83.15,62,2011-11-20 13:23:00,16411.0,United Kingdom
577522,156.78,180,2011-11-20 13:23:00,15988.0,United Kingdom
577523,205.96,77,2011-11-20 13:33:00,12597.0,Spain
577524,546.64,320,2011-11-20 13:33:00,16905.0,United Kingdom
577525,161.35,133,2011-11-20 13:37:00,16905.0,United Kingdom
577526,554.34,318,2011-11-20 13:39:00,16513.0,United Kingdom
577527,188.73,97,2011-11-20 13:40:00,17523.0,United Kingdom
577528,177.31,63,2011-11-20 13:45:00,15745.0,United Kingdom
577529,60.48,288,2011-11-20 13:47:00,17523.0,United Kingdom
577530,371.2,136,2011-11-20 13:48:00,14950.0,United Kingdom
577532,118.98,233,2011-11-20 14:01:00,16666.0,United Kingdom
577533,135.11,71,2011-11-20 14:04:00,16877.0,United Kingdom
577534,23.79,51,2011-11-20 14:05:00,18127.0,United Kingdom
577535,341.24,261,2011-11-20 14:07:00,14071.0,United Kingdom
577536,118.72,59,2011-11-20 14:14:00,15850.0,United Kingdom
577537,170.32,232,2011-11-20 14:17:00,14860.0,United Kingdom
577538,118.2,52,2011-11-20 14:20:00,18040.0,United Kingdom
577539,507.68,502,2011-11-20 14:24:00,14547.0,United Kingdom
577540,100.14,38,2011-11-20 14:28:00,14984.0,United Kingdom
577541,381.7,196,2011-11-20 14:31:00,16899.0,United Kingdom
577542,130.04,94,2011-11-20 14:33:00,13565.0,United Kingdom
577543,285.56,182,2011-11-20 14:40:00,17636.0,United Kingdom
577544,673.21,353,2011-11-20 14:43:00,17758.0,United Kingdom
577545,294.93,238,2011-11-20 14:43:00,16931.0,United Kingdom
577546,10.5,25,2011-11-20 14:45:00,17758.0,United Kingdom
577548,29.4,70,2011-11-20 14:50:00,16710.0,United Kingdom
577549,430.32,364,2011-11-20 15:00:00,17841.0,United Kingdom
577550,307.56,318,2011-11-20 15:05:00,17738.0,United Kingdom
577551,265.83,125,2011-11-20 15:21:00,12395.0,Belgium
577552,150.3,90,2011-11-20 15:27:00,14282.0,United Kingdom
577553,70.2,36,2011-11-20 15:30:00,17425.0,United Kingdom
577554,252.82999999999998,106,2011-11-20 15:35:00,15533.0,United Kingdom
577555,100.2,36,2011-11-20 15:35:00,13200.0,United Kingdom
577556,52.199999999999996,28,2011-11-20 15:36:00,13832.0,United Kingdom
577557,437.91,221,2011-11-20 15:36:00,15426.0,United Kingdom
577572,108.75,45,2011-11-20 15:48:00,17384.0,United Kingdom
577579,111.18,38,2011-11-20 15:52:00,14415.0,United Kingdom
577594,307.09,258,2011-11-20 16:07:00,13142.0,United Kingdom
577595,229.61,104,2011-11-20 16:12:00,16399.0,United Kingdom
577596,390.0,312,2011-11-21 08:02:00,18080.0,United Kingdom
577597,327.3,256,2011-11-21 08:19:00,16366.0,United Kingdom
577598,343.14,318,2011-11-21 08:19:00,13430.0,United Kingdom
577599,316.90000000000003,202,2011-11-21 08:26:00,15738.0,United Kingdom
577600,290.76,126,2011-11-21 08:28:00,14447.0,United Kingdom
577601,978.58,444,2011-11-21 08:31:00,17675.0,United Kingdom
577602,329.04,175,2011-11-21 08:37:00,16139.0,United Kingdom
577603,147.04,100,2011-11-21 08:40:00,15500.0,United Kingdom
577604,43.2,32,2011-11-21 08:57:00,14300.0,United Kingdom
577605,400.08000000000004,408,2011-11-21 09:02:00,13199.0,United Kingdom
577606,427.48,249,2011-11-21 09:11:00,12462.0,Spain
577607,95.4,12,2011-11-21 09:21:00,14911.0,EIRE
577609,1757.55,631,2011-11-21 09:51:00,12349.0,Italy
577610,362.48,82,2011-11-21 09:55:00,15373.0,United Kingdom
577613,805.2,614,2011-11-21 10:02:00,14911.0,EIRE
577615,686.05,320,2011-11-21 10:22:00,12658.0,Germany
577616,307.24,114,2011-11-21 10:22:00,13823.0,United Kingdom
577617,95.52000000000001,90,2011-11-21 10:23:00,14883.0,United Kingdom
577618,430.48,68,2011-11-21 10:27:00,12795.0,Portugal
577633,1120.11,403,2011-11-21 10:35:00,14194.0,United Kingdom
577646,133.68,316,2011-11-21 10:39:00,13189.0,United Kingdom
577669,186.01,223,2011-11-21 10:48:00,15567.0,United Kingdom
577680,219.01000000000002,129,2011-11-21 10:51:00,17227.0,United Kingdom
577687,397.72,271,2011-11-21 11:16:00,12583.0,France
577689,278.45,195,2011-11-21 11:29:00,17664.0,United Kingdom
577690,346.44,144,2011-11-21 11:34:00,12856.0,United Kingdom
577691,127.61,33,2011-11-21 11:34:00,14587.0,United Kingdom
577694,129.4,66,2011-11-21 11:50:00,14702.0,United Kingdom
577695,612.01,256,2011-11-21 11:55:00,15645.0,United Kingdom
577696,154.35,116,2011-11-21 11:57:00,16406.0,United Kingdom
577697,135.06,122,2011-11-21 12:02:00,15804.0,United Kingdom
577698,320.89,318,2011-11-21 12:05:00,14963.0,United Kingdom
577699,400.70000000000005,234,2011-11-21 12:06:00,13971.0,United Kingdom
577700,187.33,107,2011-11-21 12:06:00,14449.0,United Kingdom
577701,183.32,64,2011-11-21 12:11:00,13673.0,United Kingdom
577711,179.09,93,2011-11-21 12:17:00,15527.0,United Kingdom
577716,297.0,308,2011-11-21 12:18:00,15857.0,United Kingdom
577718,523.2,224,2011-11-21 12:19:00,16013.0,United Kingdom
577719,1100.22,414,2011-11-21 12:20:00,16013.0,United Kingdom
577720,1809.7,530,2011-11-21 12:21:00,16013.0,United Kingdom
577721,131.66,92,2011-11-21 12:24:00,13167.0,United Kingdom
577723,504.5,297,2011-11-21 12:36:00,16713.0,United Kingdom
577724,97.5,26,2011-11-21 12:37:00,12984.0,United Kingdom
577725,45.300000000000004,14,2011-11-21 12:38:00,14607.0,United Kingdom
577726,167.92000000000002,70,2011-11-21 12:40:00,15676.0,United Kingdom
577727,362.76,265,2011-11-21 12:43:00,15671.0,United Kingdom
577728,360.73,268,2011-11-21 12:52:00,17811.0,United Kingdom
577729,563.28,422,2011-11-21 12:53:00,15179.0,United Kingdom
577730,178.26,43,2011-11-21 12:59:00,17253.0,United Kingdom
577732,569.9200000000001,481,2011-11-21 13:09:00,15093.0,United Kingdom
577733,149.47,138,2011-11-21 13:10:00,15163.0,United Kingdom
577734,132.0,54,2011-11-21 13:14:00,17502.0,United Kingdom
577735,388.8,428,2011-11-21 13:14:00,14482.0,United Kingdom
577736,110.92,67,2011-11-21 13:20:00,14606.0,United Kingdom
577738,216.9,54,2011-11-21 13:35:00,13739.0,United Kingdom
577739,60.8,40,2011-11-21 13:36:00,14551.0,United Kingdom
577740,411.35,193,2011-11-21 13:36:00,17625.0,United Kingdom
577741,467.11,201,2011-11-21 13:40:00,12921.0,United Kingdom
577742,453.22,222,2011-11-21 13:41:00,13755.0,United Kingdom
577743,145.11,64,2011-11-21 13:44:00,17006.0,United Kingdom
577744,368.6,104,2011-11-21 13:58:00,18229.0,United Kingdom
577745,461.4,404,2011-11-21 14:06:00,18139.0,United Kingdom
577746,383.99,377,2011-11-21 14:17:00,15274.0,United Kingdom
577747,5490.24,1182,2011-11-21 14:21:00,17450.0,United Kingdom
577748,1437.5,828,2011-11-21 14:24:00,15159.0,United Kingdom
577749,534.2,299,2011-11-21 14:26:00,16242.0,United Kingdom
577751,251.37,129,2011-11-21 14:34:00,12904.0,United Kingdom
577754,2675.28,1524,2011-11-21 14:47:00,18139.0,United Kingdom
577755,195.36,118,2011-11-21 14:49:00,17010.0,United Kingdom
577756,340.11,157,2011-11-21 14:59:00,15115.0,United Kingdom
577757,43.62,14,2011-11-21 15:10:00,13755.0,United Kingdom
577769,453.08,272,2011-11-21 15:27:00,16379.0,United Kingdom
577770,359.04,135,2011-11-21 15:33:00,13282.0,United Kingdom
577771,41.6,20,2011-11-21 15:42:00,16168.0,United Kingdom
577772,689.52,536,2011-11-21 15:53:00,18139.0,United Kingdom
577773,492.18,343,2011-11-21 15:57:00,16712.0,United Kingdom
577774,379.72,206,2011-11-21 15:57:00,16712.0,United Kingdom
577776,32.65,3,2011-11-21 16:02:00,12504.0,Germany
577778,139.97,71,2011-11-21 16:10:00,16549.0,United Kingdom
577782,249.0,119,2011-11-21 16:17:00,16549.0,United Kingdom
577783,2786.4,1644,2011-11-21 16:20:00,18139.0,United Kingdom
577784,119.66,147,2011-11-21 16:24:00,13862.0,United Kingdom
577785,701.97,532,2011-11-21 16:25:00,16369.0,United Kingdom
577790,172.6,44,2011-11-21 16:35:00,14198.0,United Kingdom
577791,939.89,793,2011-11-21 16:36:00,17100.0,United Kingdom
577792,31.85,7,2011-11-21 16:36:00,17100.0,United Kingdom
577793,135.43,69,2011-11-21 16:40:00,13468.0,United Kingdom
577794,542.03,448,2011-11-21 16:48:00,14030.0,United Kingdom
577795,123.01,54,2011-11-21 16:50:00,13246.0,United Kingdom
577796,233.9,66,2011-11-21 16:53:00,15105.0,United Kingdom
577797,15.0,12,2011-11-21 16:54:00,15105.0,United Kingdom
577798,298.34,209,2011-11-21 16:54:00,17757.0,United Kingdom
577800,889.38,670,2011-11-21 17:00:00,15484.0,United Kingdom
577801,82.5,298,2011-11-21 17:04:00,17629.0,United Kingdom
577802,29.5,10,2011-11-21 17:10:00,15132.0,United Kingdom
577804,189.87,92,2011-11-21 17:33:00,17432.0,United Kingdom
577805,1459.7599999999998,658,2011-11-22 08:19:00,13881.0,United Kingdom
577806,82.0,26,2011-11-22 08:20:00,12963.0,United Kingdom
577807,309.65,113,2011-11-22 08:26:00,15699.0,United Kingdom
577808,75.0,44,2011-11-22 08:28:00,13403.0,United Kingdom
577809,414.25,63,2011-11-22 08:34:00,12584.0,Italy
577810,720.0,1000,2011-11-22 08:44:00,17949.0,United Kingdom
577811,214.71,179,2011-11-22 08:54:00,16311.0,United Kingdom
577812,308.74,114,2011-11-22 08:56:00,16956.0,United Kingdom
577813,580.38,458,2011-11-22 09:06:00,14297.0,United Kingdom
577814,120.06,122,2011-11-22 09:16:00,15106.0,United Kingdom
577816,1090.92,864,2011-11-22 09:17:00,18139.0,United Kingdom
577818,256.45,195,2011-11-22 09:18:00,13456.0,United Kingdom
577820,604.0,344,2011-11-22 09:24:00,13408.0,United Kingdom
577822,2000.0,1600,2011-11-22 09:34:00,14607.0,United Kingdom
577823,392.40000000000003,216,2011-11-22 09:40:00,16107.0,United Kingdom
577824,301.29,97,2011-11-22 09:42:00,15845.0,United Kingdom
577825,144.72,59,2011-11-22 09:42:00,17453.0,United Kingdom
577826,161.67000000000002,144,2011-11-22 09:43:00,17600.0,United Kingdom
577827,276.85,83,2011-11-22 09:53:00,16782.0,United Kingdom
577830,174.6,124,2011-11-22 10:12:00,15187.0,United Kingdom
577831,266.7,190,2011-11-22 10:17:00,16748.0,United Kingdom
577833,145.64999999999998,58,2011-11-22 10:20:00,17315.0,United Kingdom
577834,542.99,325,2011-11-22 10:21:00,17528.0,United Kingdom
577835,284.02,165,2011-11-22 10:24:00,16607.0,United Kingdom
577837,213.72,120,2011-11-22 10:30:00,14834.0,United Kingdom
577838,289.52,156,2011-11-22 10:32:00,16352.0,United Kingdom
577840,40.64,32,2011-11-22 10:34:00,17324.0,United Kingdom
577841,205.62,86,2011-11-22 10:35:00,14262.0,United Kingdom
577842,787.5500000000001,177,2011-11-22 10:39:00,16353.0,United Kingdom
577843,237.60000000000002,48,2011-11-22 10:39:00,16353.0,United Kingdom
577845,734.8199999999999,585,2011-11-22 10:44:00,18139.0,United Kingdom
577848,44.550000000000004,9,2011-11-22 10:59:00,13247.0,United Kingdom
577850,1136.96,870,2011-11-22 11:04:00,14911.0,EIRE
577851,348.38,154,2011-11-22 11:04:00,13267.0,United Kingdom
577852,2232.0,480,2011-11-22 11:08:00,16532.0,United Kingdom
577853,117.08000000000001,44,2011-11-22 11:13:00,13681.0,United Kingdom
577854,189.64000000000001,88,2011-11-22 11:14:00,16128.0,United Kingdom
577855,239.31,172,2011-11-22 11:18:00,15877.0,United Kingdom
577856,357.88,186,2011-11-22 11:19:00,12490.0,France
577857,221.64,336,2011-11-22 11:21:00,13499.0,United Kingdom
577858,396.65,63,2011-11-22 11:24:00,16365.0,United Kingdom
577859,238.41,111,2011-11-22 11:24:00,14534.0,United Kingdom
577860,269.64,200,2011-11-22 11:25:00,16655.0,United Kingdom
577861,351.64,236,2011-11-22 11:28:00,13924.0,United Kingdom
577869,294.71999999999997,312,2011-11-22 11:34:00,13268.0,United Kingdom
577880,206.28,138,2011-11-22 11:37:00,14515.0,United Kingdom
577893,279.37,159,2011-11-22 11:47:00,17073.0,United Kingdom
577897,322.08,48,2011-11-22 11:48:00,14424.0,United Kingdom
577905,291.6,96,2011-11-22 11:51:00,15497.0,United Kingdom
577906,22.04,76,2011-11-22 11:51:00,13268.0,United Kingdom
577919,138.05,51,2011-11-22 11:58:00,17075.0,United Kingdom
577938,193.76,158,2011-11-22 12:07:00,15525.0,United Kingdom
577950,245.05,151,2011-11-22 12:09:00,14129.0,United Kingdom
577951,247.68,192,2011-11-22 12:09:00,17238.0,United Kingdom
577973,394.14,248,2011-11-22 12:13:00,13798.0,United Kingdom
577980,202.95,124,2011-11-22 12:24:00,16330.0,United Kingdom
577985,150.0,117,2011-11-22 12:25:00,15116.0,United Kingdom
578004,108.39999999999999,88,2011-11-22 12:38:00,17155.0,United Kingdom
578005,522.98,146,2011-11-22 12:39:00,16985.0,United Kingdom
578006,388.68,267,2011-11-22 12:40:00,13363.0,United Kingdom
578008,209.28,127,2011-11-22 12:47:00,14657.0,United Kingdom
578009,114.14,58,2011-11-22 12:48:00,14467.0,United Kingdom
578010,204.0,100,2011-11-22 12:50:00,15971.0,United Kingdom
578011,292.59000000000003,204,2011-11-22 12:52:00,15150.0,United Kingdom
578012,59.400000000000006,12,2011-11-22 12:54:00,14768.0,United Kingdom
578013,111.91,113,2011-11-22 12:55:00,17360.0,United Kingdom
578014,149.4,36,2011-11-22 12:58:00,13199.0,United Kingdom
578015,291.35999999999996,408,2011-11-22 12:58:00,12971.0,United Kingdom
578016,475.97,249,2011-11-22 13:02:00,14506.0,United Kingdom
578017,228.8,113,2011-11-22 13:07:00,13569.0,United Kingdom
578018,714.09,431,2011-11-22 13:08:00,15311.0,United Kingdom
578019,135.43,51,2011-11-22 13:11:00,17360.0,United Kingdom
578020,418.03,206,2011-11-22 13:20:00,16979.0,United Kingdom
578021,30.349999999999998,9,2011-11-22 13:22:00,12748.0,United Kingdom
578022,270.45,85,2011-11-22 13:25:00,17371.0,United Kingdom
578023,30.0,24,2011-11-22 13:25:00,17502.0,United Kingdom
578024,639.2,341,2011-11-22 13:27:00,12705.0,Germany
578025,309.36,548,2011-11-22 13:28:00,16722.0,United Kingdom
578026,599.78,177,2011-11-22 13:29:00,17659.0,United Kingdom
578027,699.1,706,2011-11-22 13:29:00,15977.0,United Kingdom
578028,55.81,27,2011-11-22 13:30:00,17371.0,United Kingdom
578029,860.6999999999999,285,2011-11-22 13:33:00,16985.0,United Kingdom
578030,662.66,254,2011-11-22 13:40:00,15498.0,United Kingdom
578031,376.2,80,2011-11-22 13:41:00,15796.0,United Kingdom
578032,647.94,261,2011-11-22 13:41:00,16633.0,United Kingdom
578033,585.75,175,2011-11-22 13:42:00,12656.0,France
578034,588.24,377,2011-11-22 13:47:00,14646.0,Netherlands
578035,284.04,396,2011-11-22 14:00:00,16422.0,United Kingdom
578036,351.9,226,2011-11-22 14:04:00,16474.0,United Kingdom
578038,346.14,186,2011-11-22 14:10:00,14251.0,United Kingdom
578040,199.48000000000002,117,2011-11-22 14:21:00,13322.0,United Kingdom
578041,1329.6200000000001,720,2011-11-22 14:23:00,17338.0,United Kingdom
578042,510.0,6,2011-11-22 14:25:00,17500.0,United Kingdom
578043,416.17,221,2011-11-22 14:39:00,12474.0,Germany
578044,722.14,394,2011-11-22 14:41:00,13488.0,United Kingdom
578045,128.18,65,2011-11-22 14:43:00,17297.0,United Kingdom
578053,330.55,307,2011-11-22 14:59:00,14422.0,United Kingdom
578054,616.0,239,2011-11-22 14:59:00,14911.0,EIRE
578055,320.46,430,2011-11-22 15:00:00,13986.0,United Kingdom
578056,334.9,194,2011-11-22 15:04:00,16164.0,United Kingdom
578057,162.78,128,2011-11-22 15:05:00,12920.0,United Kingdom
578058,95.34,128,2011-11-22 15:07:00,18249.0,United Kingdom
578059,222.84,140,2011-11-22 15:15:00,13940.0,United Kingdom
578060,976.0,3200,2011-11-22 15:22:00,17857.0,United Kingdom
578063,235.96,132,2011-11-22 15:36:00,16929.0,United Kingdom
578064,104.0,50,2011-11-22 15:37:00,13238.0,United Kingdom
578068,688.54,324,2011-11-22 15:45:00,14505.0,United Kingdom
578069,351.95,327,2011-11-22 15:49:00,14329.0,United Kingdom
578070,16.5,10,2011-11-22 15:50:00,14329.0,United Kingdom
578071,272.36,128,2011-11-22 15:52:00,13599.0,United Kingdom
578072,652.8100000000001,620,2011-11-22 16:02:00,17759.0,United Kingdom
578074,797.71,473,2011-11-22 16:06:00,17590.0,United Kingdom
578075,118.78999999999999,63,2011-11-22 16:11:00,15039.0,United Kingdom
578078,196.94000000000003,79,2011-11-22 16:24:00,12586.0,Italy
578079,466.18,198,2011-11-22 16:26:00,13985.0,United Kingdom
578080,243.55,99,2011-11-22 16:28:00,15634.0,United Kingdom
578081,958.2,240,2011-11-22 16:31:00,14051.0,United Kingdom
578082,221.36,137,2011-11-22 16:33:00,12775.0,Netherlands
578084,301.25,185,2011-11-22 16:34:00,12465.0,Belgium
